"","23R8925|009|CD11c","23R8925|010|CD11c","23R9663|015|CD11c","23R9663|016|CD11c","23R9663|004|CD11c","23R9663|005|CD11c","23R9663|006|CD11c","23R9663|007|CD11c","23R8925|013|CD11c","23R8925|014|CD11c","23R8925|017|CD11c","23R8925|018|CD11c","23R9663|009|CD11c","23R9663|002|CD11c","23R9663|013|CD11c","23R9663|001|CD11c"
"CDKN2A",20.9562357081965,25.0153891588336,26.4336610147869,27.394322141637,24.9239856014027,27.5187710554499,27.0832242041864,24.6864558754164,24.2102656391179,23.3368711937394,28.3459075655195,19.5416248113565,30.714507267948,26.9518190309038,23.6088739298268,22.2140764130426
"KAT2B",30.9781268021302,29.6967645449248,30.4372140717334,32.521825901518,31.5230990548928,30.8899942360535,30.2956539166876,33.2304295275531,32.5189850350139,35.7737551701298,38.3391001036651,34.2879733468542,30.9135844668049,32.4465601433463,24.5247953812105,31.7461444938465
"SF3A1",82.6736892982164,82.6765059145373,74.7979573985043,71.2714200357115,67.7882027443533,74.2801987167104,69.6358537027786,67.0792994199588,60.5162969072012,67.4887288345984,82.5523077720402,82.0837354121307,61.2244840198599,69.8417166295159,56.8379369834259,63.3255543696772
"NKD1",37.4140670798745,37.0153697974165,34.7480266062402,38.7849748303652,36.9884616399415,36.5711211877185,37.9461001175798,36.6313032856303,37.3865302026067,38.1647128883868,33.7169506923659,34.2378157477966,36.2184166700071,47.2434477757201,28.3349979212519,42.4762220627313
"RASA4",54.941185435731,63.4606038662449,83.1406887331573,84.9267405523459,91.4786107957583,82.5330812433325,79.6573301748762,83.1460363798205,81.1203493134792,91.4271263882849,78.4349198215827,92.5338165213177,55.4358989039213,94.4249365185575,49.8670538182707,91.0410438696852
"SOCS1",50.6969819754304,47.9892142944394,42.8197623584024,36.4787668641516,42.735290045431,39.9414510242598,36.8840463207483,38.6119977715785,38.4915413839765,53.5951340092833,48.6108368041482,42.001644842726,39.6450525637916,40.1849571464661,38.2985967494664,33.087643763548
"LGR5",22.4622853404524,24.3459431377776,26.0347756361123,26.987509881856,25.3634580560413,26.659703645855,26.5613582423905,28.1726383189202,26.6640707106816,25.9143933598267,28.4004461446271,29.3254450119852,31.3701899714256,32.1371061124277,22.6145078484847,33.4622858024533
"RIPK2",32.2864158548088,30.1820002241792,29.1213338354213,32.5463761303713,31.6251399583177,28.4504338846867,33.2585077028433,31.1055607365332,34.2687323013488,32.9011140942551,31.5923884176578,28.6727591394114,42.6160986754378,37.8850171118433,27.1628379392799,34.2412148472247
"PPP2CB",41.343383239186,40.4844808905697,39.3939363731158,36.4836177195191,47.1520081587254,42.9393667387255,42.5145872437707,42.9402005421985,45.8476329180778,40.3597329492664,40.1150690605081,45.1822221353695,45.2780504016081,41.1596618646456,48.5489799309359,41.8831053918615
"FZD10",23.5025490195592,26.2395184276365,27.2126523309603,25.6237663133127,27.3593022893095,28.4053539263149,26.6892427740282,27.5873926020259,29.6930076299736,30.0544966928847,32.1146600236286,27.9474687857871,27.775199882332,35.3514060973722,22.2690858580826,25.212782046157
"MGMT",38.460444377937,41.4342852277209,39.808409369836,36.8175858880102,41.0734453330596,38.5405339857095,40.8573263283242,41.200191459205,37.909702137829,36.2590426534421,36.9418031521994,34.3445036577481,33.4705555917639,38.5391970526282,31.7075914117797,41.5055362893593
"PLD1",37.2751010051406,39.6461792242398,42.2956877740336,38.0669256680769,41.0891225771394,39.6759223460423,36.2108500184056,42.3061824510001,39.4788982086159,36.3868022478191,36.7138120984272,35.3995859534318,40.6218979768937,45.0780254455002,31.2537379544314,40.8615753670662
"PRAME",28.3269611269023,27.2877356671393,30.0318931766985,30.1104229958795,30.1252415239719,28.4637212559748,28.8470864522366,28.4521123898928,28.2919906945409,27.572326539952,27.0754245344034,28.0634870328222,30.653633024538,35.6094729595973,24.8088050502507,34.5857298562084
"MICB",34.4815057987803,38.7921012982322,44.9225642895957,47.8627617941941,52.6157186265541,48.1490150760907,44.2251012595399,44.0657839965671,39.1342092526582,35.0406478463447,40.502589068445,37.233088577311,47.409366272087,55.9245734863191,32.447293638189,60.0778278251114
"IL11",25.49441917552,22.4460920693419,24.8935300766931,25.2566650738911,25.2797883531103,22.7987526904104,27.3334442556203,27.7869777488938,28.1898191439816,27.9292085328869,21.8716201760253,26.2801612454623,26.3340163416687,26.7364979803024,28.5910368701154,33.8630990864278
"FGF23",27.8763040734619,29.9062587791767,29.2542092109163,32.4588682918832,29.9361384459072,30.2545716154652,31.2703792268906,32.0378591150114,33.4709830199733,30.1482899053831,33.9611653985006,27.6862432073759,27.854457374743,38.8634421004476,20.2610045477278,33.9195740865714
"PASD1",30.0232660485989,33.5073165912545,39.3133598134005,35.17020760395,39.7239427596746,34.6220190214718,35.361773622644,38.4540804190386,26.8003540161111,31.8802215613644,27.2899428365979,29.4959532795961,37.3393968554859,46.0907016843482,27.6294255680144,42.450050618293
"MAP3K14",74.8264891214714,71.5499991486142,79.7053632718784,71.4559049834857,64.0612106925195,71.0652221043675,70.8876712318574,68.4659314698778,61.793549118787,61.7453747549115,71.6703450494986,65.0868045269821,63.2353341766422,79.7056492220626,81.3285991618407,66.4728295166184
"IFI6",58.5891271747812,40.7076494258478,46.6979508374782,146.555716149912,69.303214885248,48.8176589478001,49.4125885671563,57.2414880333026,89.7099793451795,44.2067081363115,43.7188928144181,36.7326897648176,62.7032774055443,41.6638669601394,61.6808808936617,39.6210288120067
"CDC20",27.0614285546032,29.1161668113256,32.7002855773255,30.2913163486613,33.2011246528138,33.4174651693618,35.2665495949229,32.0143448756724,28.010344429637,24.1377778449909,23.4682370142469,26.2457367774604,29.0592334869125,31.048704112648,28.0452570090385,32.1808717345072
"PSMD7",47.810578951664,52.8310496890472,45.6693608616267,52.1100770054637,51.4850771551994,53.9539651404124,48.4259317008434,43.53746910942,46.5757945699292,51.8392967112654,45.4489473560648,49.4126291994868,50.9309121435483,44.4677531069568,49.3689948075081,53.4528798859147
"SMAD3",36.0981771760615,35.9214027697813,35.8763142145216,34.8297473514069,38.99213417483,36.6031623883685,36.2147373005545,40.0036127941974,40.692661775647,39.7369715592945,41.0810617469016,50.0950046666544,40.545347903273,39.343695365815,40.4792642649469,37.9910253961446
"TNFRSF10C",28.2888167705116,27.7820956219616,23.4803821987628,27.8786025287231,26.2511794529522,25.8262608574533,29.1783167906284,30.3821169845682,29.0965715908112,32.4531519240294,30.3800261809573,26.7487486467029,27.4938416470909,32.5706369162873,18.196264322481,44.228470681427
"FOSL1",29.2453498995065,27.5824138980652,27.4368183260239,27.7785739259121,32.3980598396208,27.2289976107166,27.3854322043673,30.5498174538174,29.1636169473417,34.7410349620398,32.3982517623707,30.9930526460867,26.4132371928406,36.2314308194997,24.8088050502507,35.8393262210993
"CXCL8",23.7547800692604,22.3121691530661,23.7510562863925,23.9788672116621,25.1963483315206,21.9781139885717,23.9233471874602,22.5837989548517,27.5312067659818,28.6498729339713,23.3048952716296,30.2580916849381,27.8616222179371,34.8669571329272,13.1573639791913,32.4742128020359
"NDUFA7",52.1538911207224,48.3392496515845,44.1223589453936,55.1569177558633,53.6723759930628,49.1910542553889,48.9161167406367,51.5243359830914,46.2231512422227,45.1650896722212,50.1441857880927,42.3942588104749,43.6852729883067,47.2396140137793,50.1178121808959,40.4396991826569
"FOXL2",23.4311043730243,26.652082020215,22.2337709312793,23.0772261800606,22.4198210759756,26.0655390198067,24.6310811685007,23.5974422628037,28.720917962827,26.9409179702373,24.9199125727814,30.4981467514532,25.9337524339065,31.5012757228718,20.7543385916748,39.596465229069
"RAD21",83.3549584790038,77.6539977234145,73.8910468913961,67.9550858177714,68.1385979813655,71.7768524982904,73.0570553153164,65.0977262426082,54.1830017098111,56.5328498710361,67.9176858998234,72.3507771926259,60.8019080172788,51.5904618771134,70.0416087782524,60.5300589381072
"IL20RB",27.7606647940201,24.8419176211077,29.5047430947064,30.6625533605264,28.9095902045541,29.0288179825684,26.5544067559706,28.8302085452237,28.0832555970704,28.6347730231531,26.954379557012,24.6201502186205,27.2244408639701,39.5245598351418,35.3630294708919,34.8021007234924
"OAZ1",299.802499678258,307.01167823098,292.18652271834,314.268426105785,321.187425448151,300.391335544454,321.682422401491,295.354200515165,334.266100637305,305.35668903251,328.067468974995,350.844230675985,317.879113891169,227.534595949636,371.914073582363,227.196873847839
"SHC3",32.4835323672913,32.564255985187,31.0555522917152,38.5744095791823,37.7156502034621,35.6269600548175,34.2111135881934,38.663328844953,26.6929226952293,30.6245769763336,28.9708929264636,26.6896060178396,32.927335855637,40.2456321381059,27.0533067978958,39.1312079308949
"IRF7",55.4963974648086,54.9031809785518,63.6809252039993,103.043706068412,84.5373234822073,60.8879921590026,80.7476081454518,63.9205240635432,101.884867897955,63.6856019968493,55.1198545107811,51.712623024043,79.0698607931708,68.2905001740653,109.233867445125,56.3229635860419
"RRAS2",29.5816545219519,30.9016969763963,27.9967387269287,30.8872859818412,32.8637907713013,28.0571043160867,30.8276578362224,31.2503000368931,26.5861040911806,35.4357793631727,37.3006627986044,39.8585429824299,35.1001590130754,41.7797605918294,20.1894091009835,39.2337209342438
"TFRC",50.343343137419,49.8934358208078,47.3191058334889,43.1798681930613,44.4819419048598,42.7842057857155,43.5621926260029,43.8332996125705,46.5984739343798,58.5967580820357,41.2822971412414,41.219266827086,49.8435345806182,45.1467144422313,44.2666786259654,37.7725113933767
"APOM",22.3187660502376,20.3177458489341,22.4178462378756,24.7402963174679,28.0732750284155,21.3465394887286,25.1045258270511,25.7162371824284,21.5362931732022,24.2246864492395,25.3509278603964,27.388472425262,29.1728010315684,26.9777848956419,17.9505586878819,24.3554330857154
"EIF2B4",37.0229992563797,36.1418476928341,36.9295349118398,35.0896079735921,35.1131889095969,35.029536145958,35.7425258028712,38.8443001459817,39.281445658212,42.1275148879585,38.8351794677362,38.4604152391807,36.4990719134381,32.8390207406661,41.8933239483694,39.8020779706322
"ZC3H12A",39.9466519610696,39.3794413463206,37.7475838250356,35.3401406700714,37.4174047917218,34.4849436109799,33.2416886838524,34.5930379885318,28.1523448622956,34.792560364445,39.0997867136487,42.0338208076458,44.5057790128654,34.1514111682343,37.6816755384939,36.625608006874
"PDCD1LG2",34.7273812910716,34.8712078969184,42.4774729186889,40.1411006398037,39.7882246759295,36.7055968184635,38.7700743774172,37.8655517982338,32.3140057785846,39.029929947843,42.1080214842003,31.6714088360888,37.3046991455784,42.9485743194991,38.8736789529964,43.2936717101523
"IFNB1",27.8459481780242,26.0315894375468,27.4032032019461,27.4206362291319,30.6963375136537,27.4707211541137,27.1614453756006,28.2375862541344,28.571702333064,31.8435555990469,26.6394351533624,23.6590287801752,28.4744980326015,27.1967676159315,25.3856645230774,33.1773013975184
"IL1RN",29.1541063823195,33.3813938555446,37.1452310154928,39.5420723131443,36.1773664140942,35.220618818296,34.270210602435,33.401968571962,40.3214901207738,36.3579923920097,34.9160628292578,28.324424999052,61.0748896535155,44.6734131310075,27.6294255680144,37.0516574183417
"APOA4",29.7507500118396,31.668301972952,26.261247069936,29.2559266064073,32.2689229865792,29.2229228526284,29.377426365382,32.7087603233415,30.7782079567635,28.5063607929788,24.2084879915272,24.7845981461897,30.7603463060383,38.6854071461686,25.3227131310972,36.5439085322622
"IL13RA2",21.6568155234963,24.8459578497922,25.4768713524243,25.7301715253609,27.3915394315968,25.5350590175474,26.0640401802656,26.5483942838321,26.483891562012,30.3505297498677,22.2487130727905,24.7546288836438,29.5998031585232,28.0467220279272,26.1376135313999,32.4316514331778
"ATG10",28.0364103033548,28.9172178399652,28.1456487832147,27.8779692715252,28.1686957197859,27.874201826593,27.9376145423214,30.1500363637315,35.2026495169474,29.377205822651,35.2744184164499,30.227152876158,26.6829436456899,31.4991064638197,27.0410265809421,34.2889712600094
"POLD4",29.7406450615506,32.7197987993652,38.2981853026369,31.9676338167944,32.0300101533252,33.9832050278509,33.5512917713039,35.9146242913832,36.996546392584,34.1466359529874,45.7663293173825,35.2019779075458,34.9785507966377,40.6240198003999,33.893796555991,38.8585161312439
"MAP2K4",44.4502673922106,40.3472026429954,41.3212816997811,44.6597463063147,42.0190165389055,42.5133314005895,41.9567744226597,42.8835886936811,41.2246307733696,41.3807944258024,42.2321417931747,38.0353338754601,42.3901097932675,48.67180294601,49.9959109730375,45.4926314150046
"ID4",24.2932942458478,26.7210737152635,26.4673186476391,30.8690935198106,28.6002852197523,26.2202856951881,26.639238510075,29.7587256986743,33.4032772771803,28.8443967854978,27.6859525247777,20.6495145254149,28.6323519075346,34.183791676078,22.0185518076768,30.9568671830841
"CT45A1",32.0645852018894,39.406315379767,24.0810221359661,27.088809327263,32.8756257986362,25.9097838974479,28.3755152268182,25.7180233536912,32.2803541854905,37.8133261856293,68.4822434830917,31.0275738144258,25.1852149193063,53.9971396725168,6.42552161441909,37.5486423906946
"GPX1",200.118140463652,197.714763936648,225.367254997246,280.005460037054,330.34820178324,288.152181107671,269.137903681546,262.928674012774,229.499652259237,190.363128848637,191.560155013105,192.275159837241,232.535324764994,237.460885599211,300.593613082178,241.301024687183
"ARG2",32.6129858537263,35.7132568045081,32.7181437006069,32.9093914090672,37.2319343745213,32.5187400690864,33.8914347079289,37.3101508215975,37.8829735639778,37.3208839399616,39.0490964222543,29.5081568225732,36.4263350298364,39.8558648848204,34.7574601803314,33.5603387329277
"TERT",26.3606202153435,25.4927463365076,27.6432990245619,29.2727137024999,29.8429049152378,29.225934372981,28.1697603904211,31.1562388068168,36.1699771552612,31.5170647500793,26.2029826266577,24.9850416417357,30.3847794369269,37.4457551462923,23.3433616618212,33.6859902650754
"ITGB7",57.1083763742692,55.0117394885696,47.5544516131505,58.3257502085037,45.7329282755716,52.1729278096334,47.4874698185847,47.7382549131742,44.5096198371126,41.7412601919532,55.7764255867677,52.4852869584421,44.0992975321743,38.2861451939024,47.9465498714099,42.28167133377
"POLR2J",27.8256097488123,27.3218985105383,26.7382636303618,27.0918103065695,33.7422394571448,27.4596725324257,27.642035126816,30.6497488552726,30.561840270365,26.5971772305144,35.1373878792168,29.2724836820661,28.4002010188374,27.6711656703786,24.6332563603107,37.7696289179913
"GHR",25.8752179921812,27.2913267805289,29.5546857495545,28.3347062059463,33.2682956119173,28.5009820489374,28.7972863638214,31.0050689662771,33.323203816611,30.3166763091272,26.111503145655,27.8742730538824,31.1970982389462,35.1620481635589,26.5865904441089,35.3419257966317
"COL5A2",24.0619576277598,25.3551271627764,27.7686014573046,27.1533493571316,26.8540179787297,25.1530289521181,25.2375435278388,27.5522744889802,24.5435499385278,28.1650958666592,23.9395773759596,22.882218251202,28.1610348787281,27.9403086309711,23.8192452917176,38.1310698362642
"IFNL2",32.304014088214,28.6892888237776,28.7456774410428,26.3735823556353,27.7918284528528,26.6626011909245,28.6071804563384,28.377858143366,28.2710085194609,27.6017939414438,32.9803317330258,31.0283782017251,26.3288434840096,40.4977335332678,32.4191885502016,41.1324768821563
"FLNB",49.0078878145482,50.4098301673112,52.1385242008306,58.7253441345045,51.3337906024195,57.7036370500084,54.1504532491806,51.3948130031009,40.78779041768,43.8116277204435,50.3734005584205,43.4128141436119,45.0835841511396,49.3403160909075,43.828716799199,49.9429829808479
"FGF1",28.7521258074067,27.9789997885286,28.5026079727496,27.7084560058457,32.0086282850274,30.0374685310619,27.9201763351214,30.2478778573076,34.1987832591434,31.6969064825406,31.7138167069661,22.2016259158821,30.6323933228736,26.8037694036699,21.7168137497215,35.8172440563173
"COX5B",112.620393549415,112.784884877501,119.160635135464,121.807847618486,126.152432947592,118.850616708223,119.366067632332,115.073205571903,104.117358157144,91.5327640479503,95.1647576812951,86.8832040971716,94.5408950719986,93.4788554040387,106.291391522001,87.7487996543267
"UQCR11",50.8304453006269,49.4134732387545,44.4362016969177,45.7630517809454,47.0820722133817,45.86115963582,45.9116515305674,48.8078871104959,51.0757540050938,44.2017481930657,43.7926294833354,47.0491104521992,45.8593250781979,47.6715460659016,50.5340150273054,52.7602820881416
"NTF3",27.1690059753392,25.5942033076051,27.5900987601825,28.2280769958239,30.4233890101169,30.0805927946623,28.5687209809775,29.2675737658121,30.9829196749105,25.0072933390734,22.6268269667589,28.8569566941535,28.4238492776334,36.2188143175035,24.414814287003,31.1331992349562
"IKBKB",60.4824305314904,57.2509684005294,53.3933409730203,52.3150057739394,53.8836225283735,56.1423654697833,58.3323261980849,56.0650721502325,48.0276466695295,53.4540157168714,69.971662221009,68.5040140782252,49.5481921583476,54.2182072997799,50.4033820789868,57.4629138004793
"IER3",51.0423459381053,53.8569833569768,46.0140327620624,39.4418549139109,47.8129510551325,48.5621957036846,44.5036517009853,44.4073705124525,67.1750539743232,51.6807119667181,52.8765383224959,50.8002983698821,50.0532070412273,47.6690441991946,51.0911080103572,45.4588004331822
"DSP",26.6326441688806,25.2573516924194,29.9742278957031,25.8705883491245,27.8420215945986,27.958033689945,30.6585828337557,29.5690602745256,34.0622569759945,33.4252307211421,27.8329908082202,32.199363169557,31.5677137859304,32.1110581712462,24.7652805627023,33.4325415013823
"TNF",40.6934040437737,40.7358819669946,33.3122138409288,35.0439703878614,35.7062028371819,37.0694761157731,35.4411653933676,33.0986465404061,45.0383999162033,51.0422435617964,47.235193802928,47.2344255634191,54.7236310832279,45.0184769872738,44.5122188800761,44.2306018921664
"ENTPD1",31.2040623386,27.7335444449492,34.5732574647806,33.3594757319848,35.6235836595226,35.5589942801142,34.9988168342199,34.6341225159589,37.541286455158,38.9344431353558,42.318520746931,39.4708655486496,40.2831698441433,40.5257319770685,41.5594700346229,36.6416930407484
"MAGEA12",42.2152882708079,44.1503897576338,45.7312480077721,45.7108107307142,53.8753944513189,51.4240134723235,51.1399915124601,48.8141468142796,47.3580823088892,47.5147783750786,48.4098532067199,49.2547464592023,44.8779743379393,51.0930716754904,37.7413939408597,61.6987153232344
"FGF17",23.9841135734651,24.698637307517,26.5119586599225,27.4975786243556,29.1048036354659,23.7617339255468,25.2718206638004,26.8901665603543,23.7984142933243,29.5388758174782,28.4729109999625,27.1825206852395,26.4482654803339,32.942615924639,24.414814287003,33.9215473594598
"PVR",30.6873460606689,30.9399302125551,32.5667249134049,31.3255717754033,34.6137593909531,31.7439532649502,32.8601721792384,30.4067127451748,27.9213178894199,31.5847270641532,26.2122313772485,26.478875683884,33.3652933229402,35.3278070068412,30.4142895422867,36.3484753534929
"TNFSF9",32.2071240469009,29.4435551226677,29.3191590749741,30.5661503546047,30.904630004605,31.128174125145,30.7935208705705,30.7851806247193,27.7228368318614,33.5215799541404,38.6742041424068,33.356703613126,32.4108627670536,36.129604331489,19.0993103063184,37.3948463091179
"BAIAP3",29.1528981049175,31.975215229728,31.2766217885119,32.1965337830592,34.8572253583256,29.4330400257737,29.8288420764001,29.032188764182,34.9929704643242,42.8159897546326,43.9340543769789,38.5519318495384,32.8673492972314,41.9224519066573,30.905096025987,45.5411083573858
"CSF3",23.2360260811752,27.5701016740323,24.3426962607442,27.0206355969865,24.2173735090724,26.4317865222432,28.2721317580638,25.6185382998364,28.3818947728869,27.2818133261103,21.1838151688665,28.8832363825096,33.6903364973408,31.1201322296128,20.7650500014812,32.530271869905
